# Origin
-194,95,0

# DataFormat
1

# PlatformNumber
1

# DataKind
wind [m/s]

# FlagLocationFixed
1

# Data
8.0,-5.0,5.0,21.1079,12.6647,0.4279
8.0,-5.0,6.0,21.1079,12.6647,0.4279
8.0,-5.0,7.0,21.1079,12.6647,0.4279
8.0,-5.0,8.0,21.1079,12.6647,0.4279
8.0,-5.0,9.0,21.1079,12.6647,0.4279
8.0,-5.0,10.0,21.1079,12.6647,0.4279
8.0,-4.0,0.0,23.5443,17.6582,1.3181
8.0,-4.0,1.0,23.5443,17.6582,1.3181
8.0,-4.0,2.0,23.5443,17.6582,1.3181
8.0,-4.0,3.0,23.5443,17.6582,1.3181
8.0,-4.0,4.0,23.5443,17.6582,1.3181
8.0,-4.0,5.0,23.5443,17.6582,1.3181
8.0,-4.0,6.0,23.5443,17.6582,1.3181
8.0,-4.0,7.0,23.5443,17.6582,1.3181
8.0,-4.0,8.0,23.5443,17.6582,1.3181
8.0,-4.0,9.0,23.5443,17.6582,1.3181
8.0,-4.0,10.0,23.5443,17.6582,1.3181
8.0,-3.0,0.0,23.9064,23.9064,3.1620
8.0,-3.0,1.0,23.9064,23.9064,3.1620
8.0,-3.0,2.0,23.9064,23.9064,3.1620
8.0,-3.0,3.0,23.9064,23.9064,3.1620
8.0,-3.0,4.0,23.9064,23.9064,3.1620
8.0,-3.0,5.0,23.9064,23.9064,3.1620
8.0,-3.0,6.0,23.9064,23.9064,3.1620
8.0,-3.0,7.0,23.9064,23.9064,3.1620
8.0,-3.0,8.0,23.9064,23.9064,3.1620
8.0,-3.0,9.0,23.9064,23.9064,3.1620
8.0,-3.0,10.0,23.9064,23.9064,3.1620
8.0,-2.0,0.0,20.5635,30.8452,5.9074
8.0,-2.0,1.0,20.5635,30.8452,5.9074
8.0,-2.0,2.0,20.5635,30.8452,5.9074
8.0,-2.0,3.0,20.5635,30.8452,5.9074
8.0,-2.0,4.0,20.5635,30.8452,5.9074
8.0,-2.0,5.0,20.5635,30.8452,5.9074
8.0,-2.0,6.0,20.5635,30.8452,5.9074
8.0,-2.0,7.0,20.5635,30.8452,5.9074
8.0,-2.0,8.0,20.5635,30.8452,5.9074
8.0,-2.0,9.0,20.5635,30.8452,5.9074
8.0,-2.0,10.0,20.5635,30.8452,5.9074
8.0,-1.0,0.0,12.2764,36.8292,8.5951
8.0,-1.0,1.0,12.2764,36.8292,8.5951
8.0,-1.0,2.0,12.2764,36.8292,8.5951
8.0,-1.0,3.0,12.2764,36.8292,8.5951
8.0,-1.0,4.0,12.2764,36.8292,8.5951
8.0,-1.0,5.0,12.2764,36.8292,8.5951
8.0,-1.0,6.0,12.2764,36.8292,8.5951
8.0,-1.0,7.0,12.2764,36.8292,8.5951
8.0,-1.0,8.0,12.2764,36.8292,8.5951
8.0,-1.0,9.0,12.2764,36.8292,8.5951
8.0,-1.0,10.0,12.2764,36.8292,8.5951
8.0,0.0,0.0,0.0000,39.2991,9.7396
8.0,0.0,1.0,0.0000,39.2991,9.7396
8.0,0.0,2.0,0.0000,39.2991,9.7396
8.0,0.0,3.0,0.0000,39.2991,9.7396
8.0,0.0,4.0,0.0000,39.2991,9.7396
8.0,0.0,5.0,0.0000,39.2991,9.7396
8.0,0.0,6.0,0.0000,39.2991,9.7396
8.0,0.0,7.0,0.0000,39.2991,9.7396
8.0,0.0,8.0,0.0000,39.2991,9.7396
8.0,0.0,9.0,0.0000,39.2991,9.7396
8.0,0.0,10.0,0.0000,39.2991,9.7396
8.0,1.0,0.0,-12.2764,36.8292,8.5951
8.0,1.0,1.0,-12.2764,36.8292,8.5951
8.0,1.0,2.0,-12.2764,36.8292,8.5951
8.0,1.0,3.0,-12.2764,36.8292,8.5951
8.0,1.0,4.0,-12.2764,36.8292,8.5951
8.0,1.0,5.0,-12.2764,36.8292,8.5951
8.0,1.0,6.0,-12.2764,36.8292,8.5951
8.0,1.0,7.0,-12.2764,36.8292,8.5951
8.0,1.0,8.0,-12.2764,36.8292,8.5951
8.0,1.0,9.0,-12.2764,36.8292,8.5951
8.0,1.0,10.0,-12.2764,36.8292,8.5951
8.0,2.0,0.0,-20.5635,30.8452,5.9074
8.0,2.0,1.0,-20.5635,30.8452,5.9074
8.0,2.0,2.0,-20.5635,30.8452,5.9074
8.0,2.0,3.0,-20.5635,30.8452,5.9074
8.0,2.0,4.0,-20.5635,30.8452,5.9074
8.0,2.0,5.0,-20.5635,30.8452,5.9074
8.0,2.0,6.0,-20.5635,30.8452,5.9074
8.0,2.0,7.0,-20.5635,30.8452,5.9074
8.0,2.0,8.0,-20.5635,30.8452,5.9074
8.0,2.0,9.0,-20.5635,30.8452,5.9074
8.0,2.0,10.0,-20.5635,30.8452,5.9074
8.0,3.0,0.0,-23.9064,23.9064,3.1620
8.0,3.0,1.0,-23.9064,23.9064,3.1620
8.0,3.0,2.0,-23.9064,23.9064,3.1620
8.0,3.0,3.0,-23.9064,23.9064,3.1620
8.0,3.0,4.0,-23.9064,23.9064,3.1620
8.0,3.0,5.0,-23.9064,23.9064,3.1620
8.0,3.0,6.0,-23.9064,23.9064,3.1620
8.0,3.0,7.0,-23.9064,23.9064,3.1620
8.0,3.0,8.0,-23.9064,23.9064,3.1620
8.0,3.0,9.0,-23.9064,23.9064,3.1620
8.0,3.0,10.0,-23.9064,23.9064,3.1620
8.0,4.0,0.0,-23.5443,17.6582,1.3181
8.0,4.0,1.0,-23.5443,17.6582,1.3181
8.0,4.0,2.0,-23.5443,17.6582,1.3181
8.0,4.0,3.0,-23.5443,17.6582,1.3181
8.0,4.0,4.0,-23.5443,17.6582,1.3181
8.0,4.0,5.0,-23.5443,17.6582,1.3181
8.0,4.0,6.0,-23.5443,17.6582,1.3181
8.0,4.0,7.0,-23.5443,17.6582,1.3181
8.0,4.0,8.0,-23.5443,17.6582,1.3181
8.0,4.0,9.0,-23.5443,17.6582,1.3181
8.0,4.0,10.0,-23.5443,17.6582,1.3181
8.0,5.0,0.0,-21.1079,12.6647,0.4279
8.0,5.0,1.0,-21.1079,12.6647,0.4279
8.0,5.0,2.0,-21.1079,12.6647,0.4279
8.0,5.0,3.0,-21.1079,12.6647,0.4279
8.0,5.0,4.0,-21.1079,12.6647,0.4279
8.0,5.0,5.0,-21.1079,12.6647,0.4279
8.0,5.0,6.0,-21.1079,12.6647,0.4279
8.0,5.0,7.0,-21.1079,12.6647,0.4279
8.0,5.0,8.0,-21.1079,12.6647,0.4279
8.0,5.0,9.0,-21.1079,12.6647,0.4279
8.0,5.0,10.0,-21.1079,12.6647,0.4279
9.0,-5.0,0.0,16.7899,13.4319,0.1784
9.0,-5.0,1.0,16.7899,13.4319,0.1784
9.0,-5.0,2.0,16.7899,13.4319,0.1784
9.0,-5.0,3.0,16.7899,13.4319,0.1784
9.0,-5.0,4.0,16.7899,13.4319,0.1784
9.0,-5.0,5.0,16.7899,13.4319,0.1784
9.0,-5.0,6.0,16.7899,13.4319,0.1784
9.0,-5.0,7.0,16.7899,13.4319,0.1784
9.0,-5.0,8.0,16.7899,13.4319,0.1784
9.0,-5.0,9.0,16.7899,13.4319,0.1784
9.0,-5.0,10.0,16.7899,13.4319,0.1784
9.0,-4.0,0.0,18.1042,18.1042,0.5495
9.0,-4.0,1.0,18.1042,18.1042,0.5495
9.0,-4.0,2.0,18.1042,18.1042,0.5495
9.0,-4.0,3.0,18.1042,18.1042,0.5495
9.0,-4.0,4.0,18.1042,18.1042,0.5495
9.0,-4.0,5.0,18.1042,18.1042,0.5495
9.0,-4.0,6.0,18.1042,18.1042,0.5495
9.0,-4.0,7.0,18.1042,18.1042,0.5495
9.0,-4.0,8.0,18.1042,18.1042,0.5495
9.0,-4.0,9.0,18.1042,18.1042,0.5495
9.0,-4.0,10.0,18.1042,18.1042,0.5495
9.0,-3.0,0.0,17.6582,23.5443,1.3181
9.0,-3.0,1.0,17.6582,23.5443,1.3181
9.0,-3.0,2.0,17.6582,23.5443,1.3181
9.0,-3.0,3.0,17.6582,23.5443,1.3181
9.0,-3.0,4.0,17.6582,23.5443,1.3181
9.0,-3.0,5.0,17.6582,23.5443,1.3181
9.0,-3.0,6.0,17.6582,23.5443,1.3181
9.0,-3.0,7.0,17.6582,23.5443,1.3181
9.0,-3.0,8.0,17.6582,23.5443,1.3181
9.0,-3.0,9.0,17.6582,23.5443,1.3181
9.0,-3.0,10.0,17.6582,23.5443,1.3181
9.0,-2.0,0.0,14.5397,29.0794,2.4625
9.0,-2.0,1.0,14.5397,29.0794,2.4625
9.0,-2.0,2.0,14.5397,29.0794,2.4625
9.0,-2.0,3.0,14.5397,29.0794,2.4625
9.0,-2.0,4.0,14.5397,29.0794,2.4625
9.0,-2.0,5.0,14.5397,29.0794,2.4625
9.0,-2.0,6.0,14.5397,29.0794,2.4625
9.0,-2.0,7.0,14.5397,29.0794,2.4625
9.0,-2.0,8.0,14.5397,29.0794,2.4625
9.0,-2.0,9.0,14.5397,29.0794,2.4625
9.0,-2.0,10.0,14.5397,29.0794,2.4625
9.0,-1.0,0.0,8.3591,33.4363,3.5830
9.0,-1.0,1.0,8.3591,33.4363,3.5830
9.0,-1.0,2.0,8.3591,33.4363,3.5830
9.0,-1.0,3.0,8.3591,33.4363,3.5830
9.0,-1.0,4.0,8.3591,33.4363,3.5830
9.0,-1.0,5.0,8.3591,33.4363,3.5830
9.0,-1.0,6.0,8.3591,33.4363,3.5830
9.0,-1.0,7.0,8.3591,33.4363,3.5830
9.0,-1.0,8.0,8.3591,33.4363,3.5830
9.0,-1.0,9.0,8.3591,33.4363,3.5830
9.0,-1.0,10.0,8.3591,33.4363,3.5830
9.0,0.0,0.0,0.0000,35.1239,4.0601
9.0,0.0,1.0,0.0000,35.1239,4.0601
9.0,0.0,2.0,0.0000,35.1239,4.0601
9.0,0.0,3.0,0.0000,35.1239,4.0601
9.0,0.0,4.0,0.0000,35.1239,4.0601
9.0,0.0,5.0,0.0000,35.1239,4.0601
9.0,0.0,6.0,0.0000,35.1239,4.0601
9.0,0.0,7.0,0.0000,35.1239,4.0601
9.0,0.0,8.0,0.0000,35.1239,4.0601
9.0,0.0,9.0,0.0000,35.1239,4.0601
9.0,0.0,10.0,0.0000,35.1239,4.0601
9.0,1.0,0.0,-8.3591,33.4363,3.5830
9.0,1.0,1.0,-8.3591,33.4363,3.5830
9.0,1.0,2.0,-8.3591,33.4363,3.5830
9.0,1.0,3.0,-8.3591,33.4363,3.5830
9.0,1.0,4.0,-8.3591,33.4363,3.5830
9.0,1.0,5.0,-8.3591,33.4363,3.5830
9.0,1.0,6.0,-8.3591,33.4363,3.5830
9.0,1.0,7.0,-8.3591,33.4363,3.5830
9.0,1.0,8.0,-8.3591,33.4363,3.5830
9.0,1.0,9.0,-8.3591,33.4363,3.5830
9.0,1.0,10.0,-8.3591,33.4363,3.5830
9.0,2.0,0.0,-14.5397,29.0794,2.4625
9.0,2.0,1.0,-14.5397,29.0794,2.4625
9.0,2.0,2.0,-14.5397,29.0794,2.4625
9.0,2.0,3.0,-14.5397,29.0794,2.4625
9.0,2.0,4.0,-14.5397,29.0794,2.4625
9.0,2.0,5.0,-14.5397,29.0794,2.4625
9.0,2.0,6.0,-14.5397,29.0794,2.4625
9.0,2.0,7.0,-14.5397,29.0794,2.4625
9.0,2.0,8.0,-14.5397,29.0794,2.4625
9.0,2.0,9.0,-14.5397,29.0794,2.4625
9.0,2.0,10.0,-14.5397,29.0794,2.4625
9.0,3.0,0.0,-17.6582,23.5443,1.3181
9.0,3.0,1.0,-17.6582,23.5443,1.3181
9.0,3.0,2.0,-17.6582,23.5443,1.3181
9.0,3.0,3.0,-17.6582,23.5443,1.3181
9.0,3.0,4.0,-17.6582,23.5443,1.3181
9.0,3.0,5.0,-17.6582,23.5443,1.3181
9.0,3.0,6.0,-17.6582,23.5443,1.3181
9.0,3.0,7.0,-17.6582,23.5443,1.3181
9.0,3.0,8.0,-17.6582,23.5443,1.3181
9.0,3.0,9.0,-17.6582,23.5443,1.3181
9.0,3.0,10.0,-17.6582,23.5443,1.3181
9.0,4.0,0.0,-18.1042,18.1042,0.5495
9.0,4.0,1.0,-18.1042,18.1042,0.5495
9.0,4.0,2.0,-18.1042,18.1042,0.5495
9.0,4.0,3.0,-18.1042,18.1042,0.5495
9.0,4.0,4.0,-18.1042,18.1042,0.5495
9.0,4.0,5.0,-18.1042,18.1042,0.5495
9.0,4.0,6.0,-18.1042,18.1042,0.5495
9.0,4.0,7.0,-18.1042,18.1042,0.5495
9.0,4.0,8.0,-18.1042,18.1042,0.5495
9.0,4.0,9.0,-18.1042,18.1042,0.5495
9.0,4.0,10.0,-18.1042,18.1042,0.5495
9.0,5.0,0.0,-16.7899,13.4319,0.1784
9.0,5.0,1.0,-16.7899,13.4319,0.1784
9.0,5.0,2.0,-16.7899,13.4319,0.1784
9.0,5.0,3.0,-16.7899,13.4319,0.1784
9.0,5.0,4.0,-16.7899,13.4319,0.1784
9.0,5.0,5.0,-16.7899,13.4319,0.1784
9.0,5.0,6.0,-16.7899,13.4319,0.1784
9.0,5.0,7.0,-16.7899,13.4319,0.1784
9.0,5.0,8.0,-16.7899,13.4319,0.1784
9.0,5.0,9.0,-16.7899,13.4319,0.1784
9.0,5.0,10.0,-16.7899,13.4319,0.1784
10.0,-5.0,0.0,12.8533,12.8533,0.0579
10.0,-5.0,1.0,12.8533,12.8533,0.0579
10.0,-5.0,2.0,12.8533,12.8533,0.0579
10.0,-5.0,3.0,12.8533,12.8533,0.0579
10.0,-5.0,4.0,12.8533,12.8533,0.0579
10.0,-5.0,5.0,12.8533,12.8533,0.0579
10.0,-5.0,6.0,12.8533,12.8533,0.0579
10.0,-5.0,7.0,12.8533,12.8533,0.0579
10.0,-5.0,8.0,12.8533,12.8533,0.0579
10.0,-5.0,9.0,12.8533,12.8533,0.0579
10.0,-5.0,10.0,12.8533,12.8533,0.0579
10.0,-4.0,0.0,13.4319,16.7899,0.1784
10.0,-4.0,1.0,13.4319,16.7899,0.1784
10.0,-4.0,2.0,13.4319,16.7899,0.1784
10.0,-4.0,3.0,13.4319,16.7899,0.1784
10.0,-4.0,4.0,13.4319,16.7899,0.1784
10.0,-4.0,5.0,13.4319,16.7899,0.1784
10.0,-4.0,6.0,13.4319,16.7899,0.1784
10.0,-4.0,7.0,13.4319,16.7899,0.1784
10.0,-4.0,8.0,13.4319,16.7899,0.1784
10.0,-4.0,9.0,13.4319,16.7899,0.1784
10.0,-4.0,10.0,13.4319,16.7899,0.1784
10.0,-3.0,0.0,12.6647,21.1079,0.4279
10.0,-3.0,1.0,12.6647,21.1079,0.4279
10.0,-3.0,2.0,12.6647,21.1079,0.4279
10.0,-3.0,3.0,12.6647,21.1079,0.4279
10.0,-3.0,4.0,12.6647,21.1079,0.4279
10.0,-3.0,5.0,12.6647,21.1079,0.4279
10.0,-3.0,6.0,12.6647,21.1079,0.4279
10.0,-3.0,7.0,12.6647,21.1079,0.4279
10.0,-3.0,8.0,12.6647,21.1079,0.4279
10.0,-3.0,9.0,12.6647,21.1079,0.4279
10.0,-3.0,10.0,12.6647,21.1079,0.4279
10.0,-2.0,0.0,10.0913,25.2282,0.7995
10.0,-2.0,1.0,10.0913,25.2282,0.7995
10.0,-2.0,2.0,10.0913,25.2282,0.7995
10.0,-2.0,3.0,10.0913,25.2282,0.7995
10.0,-2.0,4.0,10.0913,25.2282,0.7995
10.0,-2.0,5.0,10.0913,25.2282,0.7995
10.0,-2.0,6.0,10.0913,25.2282,0.7995
10.0,-2.0,7.0,10.0913,25.2282,0.7995
10.0,-2.0,8.0,10.0913,25.2282,0.7995
10.0,-2.0,9.0,10.0913,25.2282,0.7995
10.0,-2.0,10.0,10.0913,25.2282,0.7995
10.0,-1.0,0.0,5.6575,28.2875,1.1632
10.0,-1.0,1.0,5.6575,28.2875,1.1632
10.0,-1.0,2.0,5.6575,28.2875,1.1632
10.0,-1.0,3.0,5.6575,28.2875,1.1632
10.0,-1.0,4.0,5.6575,28.2875,1.1632
10.0,-1.0,5.0,5.6575,28.2875,1.1632
10.0,-1.0,6.0,5.6575,28.2875,1.1632
10.0,-1.0,7.0,5.6575,28.2875,1.1632
10.0,-1.0,8.0,5.6575,28.2875,1.1632
10.0,-1.0,9.0,5.6575,28.2875,1.1632
10.0,-1.0,10.0,5.6575,28.2875,1.1632
10.0,0.0,0.0,0.0000,29.4304,1.3181
10.0,0.0,1.0,0.0000,29.4304,1.3181
10.0,0.0,2.0,0.0000,29.4304,1.3181
10.0,0.0,3.0,0.0000,29.4304,1.3181
10.0,0.0,4.0,0.0000,29.4304,1.3181
10.0,0.0,5.0,0.0000,29.4304,1.3181
10.0,0.0,6.0,0.0000,29.4304,1.3181
10.0,0.0,7.0,0.0000,29.4304,1.3181
10.0,0.0,8.0,0.0000,29.4304,1.3181
10.0,0.0,9.0,0.0000,29.4304,1.3181
10.0,0.0,10.0,0.0000,29.4304,1.3181
10.0,1.0,0.0,-5.6575,28.2875,1.1632
10.0,1.0,1.0,-5.6575,28.2875,1.1632
10.0,1.0,2.0,-5.6575,28.2875,1.1632
10.0,1.0,3.0,-5.6575,28.2875,1.1632
10.0,1.0,4.0,-5.6575,28.2875,1.1632
10.0,1.0,5.0,-5.6575,28.2875,1.1632
10.0,1.0,6.0,-5.6575,28.2875,1.1632
10.0,1.0,7.0,-5.6575,28.2875,1.1632
10.0,1.0,8.0,-5.6575,28.2875,1.1632
10.0,1.0,9.0,-5.6575,28.2875,1.1632
10.0,1.0,10.0,-5.6575,28.2875,1.1632
10.0,2.0,0.0,-10.0913,25.2282,0.7995
10.0,2.0,1.0,-10.0913,25.2282,0.7995
10.0,2.0,2.0,-10.0913,25.2282,0.7995
10.0,2.0,3.0,-10.0913,25.2282,0.7995
10.0,2.0,4.0,-10.0913,25.2282,0.7995
10.0,2.0,5.0,-10.0913,25.2282,0.7995
10.0,2.0,6.0,-10.0913,25.2282,0.7995
10.0,2.0,7.0,-10.0913,25.2282,0.7995
10.0,2.0,8.0,-10.0913,25.2282,0.7995
10.0,2.0,9.0,-10.0913,25.2282,0.7995
10.0,2.0,10.0,-10.0913,25.2282,0.7995
10.0,3.0,0.0,-12.6647,21.1079,0.4279
10.0,3.0,1.0,-12.6647,21.1079,0.4279
10.0,3.0,2.0,-12.6647,21.1079,0.4279
10.0,3.0,3.0,-12.6647,21.1079,0.4279
10.0,3.0,4.0,-12.6647,21.1079,0.4279
10.0,3.0,5.0,-12.6647,21.1079,0.4279
10.0,3.0,6.0,-12.6647,21.1079,0.4279
10.0,3.0,7.0,-12.6647,21.1079,0.4279
10.0,3.0,8.0,-12.6647,21.1079,0.4279
10.0,3.0,9.0,-12.6647,21.1079,0.4279
10.0,3.0,10.0,-12.6647,21.1079,0.4279
10.0,4.0,0.0,-13.4319,16.7899,0.1784
10.0,4.0,1.0,-13.4319,16.7899,0.1784
10.0,4.0,2.0,-13.4319,16.7899,0.1784
10.0,4.0,3.0,-13.4319,16.7899,0.1784
10.0,4.0,4.0,-13.4319,16.7899,0.1784
10.0,4.0,5.0,-13.4319,16.7899,0.1784
10.0,4.0,6.0,-13.4319,16.7899,0.1784
10.0,4.0,7.0,-13.4319,16.7899,0.1784
10.0,4.0,8.0,-13.4319,16.7899,0.1784
10.0,4.0,9.0,-13.4319,16.7899,0.1784
10.0,4.0,10.0,-13.4319,16.7899,0.1784
10.0,5.0,0.0,-12.8533,12.8533,0.0579
10.0,5.0,1.0,-12.8533,12.8533,0.0579
10.0,5.0,2.0,-12.8533,12.8533,0.0579
10.0,5.0,3.0,-12.8533,12.8533,0.0579
10.0,5.0,4.0,-12.8533,12.8533,0.0579
10.0,5.0,5.0,-12.8533,12.8533,0.0579
10.0,5.0,6.0,-12.8533,12.8533,0.0579
10.0,5.0,7.0,-12.8533,12.8533,0.0579
10.0,5.0,8.0,-12.8533,12.8533,0.0579
10.0,5.0,9.0,-12.8533,12.8533,0.0579
10.0,5.0,10.0,-12.8533,12.8533,0.0579
